month;hour;holiday;weekday;workingday;temperature;humidity;windspeed;count;weather_clear;weather_cloudy;weather_heavy rain/snow;weather_light rain/snow
9;12;1.0;1;False;27.72;62.0;20.0;543;False;True;False;False
6;11;0.0;5;True;34.3;42.0;19.0;188;False;True;False;False
11;17;0.0;5;True;14.56;39.0;6.0;300;False;True;False;False
9;23;0.0;6;False;21.14;50.0;13.0;171;True;False;False;False
12;15;0.0;1;True;15.5;87.0;11.0;236;False;True;False;False
3;5;0.0;1;True;7.98;61.0;13.0;16;True;False;False;False
8;9;0.0;4;True;27.72;66.0;7.0;343;True;False;False;False
2;18;0.0;5;True;6.1;61.0;9.0;359;False;False;False;True
3;22;0.0;1;True;8.92;25.0;24.0;93;True;False;False;False
12;23;0.0;4;True;3.28;65.0;11.0;93;True;False;False;False
4;11;0.0;1;True;11.74;47.0;30.0;209;True;False;False;False
7;22;0.0;0;False;24.9;70.0;7.0;148;True;False;False;False
10;20;0.0;0;False;14.56;44.0;13.0;195;True;False;False;False
3;4;0.0;5;True;10.8;87.0;17.0;3;False;True;False;False
4;18;0.0;3;True;20.2;20.0;19.0;709;True;False;False;False
7;14;0.0;6;False;32.42;39.0;17.0;494;True;False;False;False
12;14;0.0;0;False;7.98;31.0;20.0;175;True;False;False;False
1;14;0.0;2;True;15.5;29.0;22.0;160;True;False;False;False
4;2;0.0;4;True;7.04;61.0;19.0;4;True;False;False;False
10;5;0.0;3;True;8.92;81.0;0.0;41;False;True;False;False
3;18;0.0;1;True;22.08;57.0;17.0;801;True;False;False;False
10;16;0.0;6;False;18.32;64.0;19.0;612;False;True;False;False
6;12;0.0;4;True;34.3;35.0;13.0;215;True;False;False;False
7;8;0.0;0;False;22.08;78.0;0.0;153;False;True;False;False
1;21;0.0;5;True;10.8;43.0;15.0;154;True;False;False;False
12;4;0.0;0;False;4.22;93.0;0.0;7;False;True;False;False
6;12;0.0;5;True;35.24;40.0;17.0;226;False;True;False;False
12;20;0.0;6;False;7.04;81.0;0.0;198;True;False;False;False
5;14;0.0;3;True;25.84;42.0;6.0;263;True;False;False;False
12;20;1.0;2;False;7.04;66.0;19.0;40;False;True;False;False
8;8;0.0;4;True;25.84;74.0;7.0;698;True;False;False;False
9;11;0.0;1;True;21.14;43.0;20.0;236;True;False;False;False
8;1;0.0;4;True;21.14;83.0;0.0;25;True;False;False;False
7;8;1.0;3;False;24.9;61.0;7.0;153;True;False;False;False
1;13;0.0;4;True;2.34;47.0;19.0;124;True;False;False;False
3;21;0.0;5;True;8.92;87.0;6.0;101;False;False;False;True
5;10;0.0;6;False;23.96;79.0;15.0;437;True;False;False;False
5;6;0.0;2;True;16.44;77.0;7.0;26;False;False;False;True
8;23;0.0;6;False;23.02;78.0;11.0;163;False;False;False;True
3;8;0.0;3;True;9.86;46.0;24.0;658;True;False;False;False
7;11;0.0;6;False;31.48;39.0;15.0;457;True;False;False;False
3;1;0.0;5;True;17.38;88.0;0.0;50;True;False;False;False
12;20;0.0;4;True;6.1;45.0;0.0;241;True;False;False;False
4;16;0.0;2;True;21.14;21.0;11.0;485;True;False;False;False
3;18;0.0;3;True;20.2;60.0;15.0;641;True;False;False;False
12;15;0.0;1;True;5.16;45.0;9.0;315;False;True;False;False
5;9;0.0;5;True;22.08;89.0;9.0;340;False;True;False;False
9;20;0.0;2;True;20.2;56.0;20.0;425;True;False;False;False
3;20;0.0;5;True;9.86;32.0;24.0;159;True;False;False;False
9;7;0.0;3;True;16.44;63.0;15.0;545;True;False;False;False
9;3;0.0;1;True;13.62;63.0;11.0;5;True;False;False;False
5;4;0.0;0;False;21.14;83.0;13.0;11;True;False;False;False
6;10;0.0;6;False;33.36;30.0;17.0;404;True;False;False;False
4;1;0.0;6;False;16.44;77.0;15.0;88;True;False;False;False
1;22;0.0;5;True;1.4;37.0;15.0;72;False;True;False;False
10;1;0.0;2;True;13.62;77.0;11.0;17;True;False;False;False
4;15;0.0;3;True;19.26;19.0;11.0;229;True;False;False;False
10;10;0.0;4;True;17.38;83.0;9.0;225;False;True;False;False
9;20;0.0;5;True;25.84;66.0;15.0;391;True;False;False;False
9;23;0.0;0;False;23.02;89.0;6.0;123;False;False;False;True
3;13;0.0;2;True;20.2;60.0;26.0;233;True;False;False;False
10;9;0.0;1;True;16.44;63.0;0.0;340;False;True;False;False
9;13;0.0;1;True;20.2;31.0;20.0;328;True;False;False;False
8;14;0.0;6;False;23.02;65.0;17.0;482;False;False;False;True
8;16;0.0;5;True;32.42;41.0;15.0;492;False;True;False;False
8;13;0.0;4;True;29.6;31.0;15.0;300;True;False;False;False
7;15;0.0;0;False;32.42;47.0;9.0;489;True;False;False;False
12;10;0.0;6;False;4.22;48.0;22.0;118;True;False;False;False
7;13;0.0;5;True;29.6;38.0;9.0;374;False;True;False;False
8;4;0.0;6;False;23.02;69.0;7.0;12;False;True;False;False
1;22;0.0;5;True;8.92;50.0;13.0;135;True;False;False;False
6;2;0.0;6;False;22.08;50.0;15.0;89;True;False;False;False
7;3;0.0;1;True;23.02;94.0;6.0;2;False;True;False;False
5;18;0.0;6;False;23.02;69.0;24.0;434;False;True;False;False
4;0;0.0;1;True;12.68;82.0;7.0;17;False;False;False;True
1;5;0.0;3;True;4.22;70.0;19.0;33;True;False;False;False
6;12;0.0;4;True;24.9;42.0;0.0;336;True;False;False;False
7;8;0.0;3;True;28.66;62.0;7.0;679;True;False;False;False
6;17;0.0;6;False;33.36;32.0;9.0;362;True;False;False;False
5;10;0.0;5;True;20.2;46.0;9.0;255;True;False;False;False
7;18;0.0;1;True;27.72;48.0;9.0;872;True;False;False;False
2;2;0.0;3;True;12.68;44.0;19.0;7;True;False;False;False
4;9;0.0;6;False;11.74;54.0;9.0;265;True;False;False;False
10;15;0.0;2;True;23.96;41.0;15.0;346;True;False;False;False
12;8;0.0;0;False;3.28;52.0;31.0;33;True;False;False;False
9;3;0.0;6;False;23.02;89.0;15.0;43;False;True;False;False
1;19;0.0;4;True;11.74;71.0;11.0;330;False;True;False;False
8;7;0.0;1;True;23.02;65.0;9.0;436;True;False;False;False
1;4;0.0;4;True;5.16;75.0;0.0;3;True;False;False;False
6;21;0.0;0;False;21.14;43.0;11.0;246;True;False;False;False
5;8;0.0;2;True;17.38;73.0;20.0;641;False;True;False;False
6;8;0.0;6;False;23.96;69.0;15.0;167;True;False;False;False
7;12;0.0;5;True;31.48;49.0;24.0;299;True;False;False;False
1;19;0.0;3;True;2.34;37.0;26.0;256;True;False;False;False
10;0;0.0;2;True;9.86;82.0;15.0;31;False;True;False;False
6;20;0.0;5;True;23.96;44.0;13.0;385;True;False;False;False
6;3;0.0;3;True;19.26;46.0;6.0;8;True;False;False;False
1;7;0.0;2;True;-1.42;59.0;17.0;170;True;False;False;False
9;12;0.0;0;False;23.02;47.0;0.0;757;True;False;False;False
3;14;0.0;0;False;13.62;31.0;19.0;501;True;False;False;False
6;21;0.0;2;True;27.72;62.0;11.0;276;True;False;False;False
4;5;0.0;4;True;10.8;82.0;0.0;30;True;False;False;False
5;19;0.0;6;False;22.08;36.0;11.0;439;False;True;False;False
11;6;0.0;1;True;2.34;69.0;0.0;124;True;False;False;False
10;10;0.0;3;True;23.02;78.0;11.0;175;True;False;False;False
11;13;1.0;4;False;13.62;31.0;0.0;269;True;False;False;False
10;2;0.0;0;False;15.5;68.0;20.0;116;False;True;False;False
8;21;0.0;4;True;24.9;58.0;11.0;336;False;True;False;False
6;10;0.0;4;True;26.78;48.0;13.0;184;True;False;False;False
6;21;0.0;4;True;21.14;41.0;22.0;313;True;False;False;False
12;7;0.0;4;True;3.28;60.0;15.0;385;True;False;False;False
5;6;0.0;6;False;11.74;67.0;6.0;33;True;False;False;False
10;16;1.0;1;False;11.74;58.0;13.0;377;False;False;False;True
11;22;0.0;1;True;5.16;56.0;13.0;115;True;False;False;False
1;15;0.0;2;True;11.74;38.0;20.0;136;True;False;False;False
6;21;0.0;0;False;27.72;55.0;15.0;253;True;False;False;False
2;1;0.0;0;False;3.28;93.0;7.0;51;False;True;False;False
1;19;0.0;1;True;6.1;45.0;7.0;306;True;False;False;False
11;14;0.0;5;True;10.8;40.0;33.0;262;False;True;False;False
9;4;0.0;3;True;18.32;73.0;17.0;14;True;False;False;False
7;3;0.0;0;False;20.2;88.0;7.0;43;False;True;False;False
6;14;0.0;3;True;22.08;38.0;0.0;302;True;False;False;False
7;16;0.0;6;False;20.2;88.0;13.0;326;False;False;False;True
10;13;0.0;2;True;20.2;88.0;9.0;154;False;True;False;False
8;23;0.0;2;True;23.96;57.0;0.0;109;True;False;False;False
6;2;0.0;5;True;18.32;56.0;0.0;19;True;False;False;False
5;20;0.0;6;False;21.14;46.0;11.0;287;True;False;False;False
7;2;0.0;6;False;25.84;70.0;0.0;90;True;False;False;False
5;2;0.0;2;True;19.26;83.0;7.0;11;False;True;False;False
4;20;0.0;2;True;18.32;24.0;9.0;379;True;False;False;False
4;2;0.0;5;True;8.92;50.0;26.0;11;True;False;False;False
4;6;1.0;1;False;16.44;83.0;11.0;133;True;False;False;False
7;9;0.0;4;True;25.84;70.0;9.0;344;False;True;False;False
8;12;0.0;3;True;29.6;49.0;7.0;284;True;False;False;False
4;23;0.0;6;False;9.86;76.0;6.0;42;False;True;False;False
1;16;0.0;0;False;-0.48;80.0;13.0;155;False;True;False;False
2;0;0.0;5;True;12.68;58.0;6.0;46;False;True;False;False
7;4;0.0;2;True;23.96;79.0;9.0;4;True;False;False;False
3;22;0.0;6;False;17.38;68.0;0.0;211;True;False;False;False
9;18;0.0;2;True;27.72;75.0;15.0;839;True;False;False;False
12;1;0.0;4;True;7.04;66.0;0.0;20;True;False;False;False
8;4;0.0;2;True;23.02;83.0;9.0;8;True;False;False;False
11;8;0.0;5;True;3.28;87.0;6.0;94;True;False;False;False
4;19;0.0;3;True;11.74;77.0;9.0;368;False;True;False;False
2;4;0.0;2;True;2.34;64.0;0.0;2;True;False;False;False
7;12;0.0;4;True;31.48;56.0;17.0;279;True;False;False;False
1;3;0.0;3;True;-7.06;34.0;19.0;1;True;False;False;False
8;8;0.0;1;True;21.14;73.0;7.0;655;False;True;False;False
12;23;0.0;5;True;3.28;65.0;6.0;59;False;True;False;False
5;8;0.0;0;False;18.32;64.0;11.0;156;True;False;False;False
11;12;0.0;6;False;14.56;48.0;0.0;606;True;False;False;False
1;10;0.0;2;True;6.1;87.0;17.0;62;False;False;False;True
1;5;0.0;5;True;11.74;94.0;22.0;24;False;True;False;False
8;17;0.0;6;False;33.36;37.0;20.0;492;True;False;False;False
5;21;0.0;1;True;19.26;83.0;6.0;152;False;True;False;False
12;0;0.0;0;False;2.34;47.0;19.0;27;True;False;False;False
9;14;0.0;0;False;20.2;38.0;13.0;666;True;False;False;False
11;11;0.0;0;False;13.62;59.0;9.0;504;True;False;False;False
2;22;0.0;0;False;6.1;42.0;15.0;71;True;False;False;False
8;23;0.0;2;True;25.84;79.0;0.0;138;True;False;False;False
11;22;0.0;1;True;7.98;66.0;7.0;113;True;False;False;False
3;8;0.0;1;True;13.62;88.0;7.0;579;True;False;False;False
11;7;0.0;3;True;4.22;87.0;6.0;273;True;False;False;False
2;12;0.0;2;True;10.8;40.0;22.0;172;True;False;False;False
1;19;0.0;0;False;7.04;29.0;17.0;159;True;False;False;False
7;14;0.0;0;False;37.12;36.0;11.0;312;True;False;False;False
2;7;0.0;2;True;2.34;64.0;0.0;279;True;False;False;False
1;22;0.0;6;False;7.98;34.0;13.0;103;True;False;False;False
7;6;0.0;1;True;22.08;89.0;17.0;92;False;False;False;True
6;21;0.0;4;True;27.72;55.0;13.0;398;True;False;False;False
8;12;0.0;2;True;29.6;55.0;9.0;283;False;True;False;False
5;14;0.0;2;True;26.78;48.0;17.0;204;False;True;False;False
5;9;0.0;2;True;20.2;83.0;7.0;333;False;True;False;False
3;5;0.0;4;True;11.74;77.0;15.0;29;True;False;False;False
4;17;0.0;2;True;16.44;22.0;26.0;691;True;False;False;False
1;14;0.0;6;False;15.5;42.0;19.0;512;True;False;False;False
2;22;0.0;5;True;7.04;66.0;0.0;113;False;True;False;False
5;4;0.0;3;True;21.14;88.0;9.0;6;False;True;False;False
1;17;0.0;6;False;1.4;80.0;26.0;106;False;True;False;False
1;15;0.0;4;True;8.92;34.0;19.0;119;True;False;False;False
1;8;0.0;2;True;-0.48;55.0;19.0;354;True;False;False;False
12;6;1.0;2;False;2.34;93.0;9.0;7;False;True;False;False
8;12;0.0;0;False;22.08;73.0;0.0;298;False;False;False;True
10;13;0.0;1;True;20.2;43.0;11.0;305;False;True;False;False
4;5;0.0;5;True;11.74;44.0;24.0;19;True;False;False;False
7;8;0.0;6;False;21.14;78.0;19.0;151;True;False;False;False
8;13;0.0;5;True;32.42;47.0;19.0;345;False;True;False;False
5;13;0.0;6;False;26.78;55.0;9.0;524;True;False;False;False
4;22;1.0;1;False;23.96;51.0;17.0;214;True;False;False;False
5;13;0.0;3;True;23.02;74.0;11.0;270;False;True;False;False
10;10;0.0;1;True;20.2;73.0;26.0;168;False;True;False;False
3;3;0.0;2;True;17.38;88.0;0.0;3;False;True;False;False
4;0;0.0;0;False;12.68;24.0;15.0;85;True;False;False;False
8;9;0.0;6;False;23.96;79.0;13.0;271;True;False;False;False
2;9;0.0;6;False;2.34;80.0;7.0;138;True;False;False;False
4;19;0.0;5;True;15.5;27.0;26.0;441;True;False;False;False
4;12;0.0;3;True;8.92;46.0;26.0;182;False;True;False;False
3;22;0.0;4;True;16.44;68.0;9.0;169;True;False;False;False
8;5;0.0;4;True;20.2;78.0;11.0;37;True;False;False;False
12;7;0.0;3;True;1.4;86.0;22.0;26;False;False;False;True
9;23;0.0;5;True;23.02;89.0;17.0;248;True;False;False;False
2;5;0.0;3;True;10.8;50.0;11.0;18;True;False;False;False
5;20;0.0;0;False;26.78;55.0;11.0;392;True;False;False;False
12;16;0.0;6;False;11.74;82.0;11.0;507;True;False;False;False
10;9;0.0;3;True;17.38;60.0;19.0;366;True;False;False;False
6;0;0.0;0;False;23.02;69.0;7.0;158;True;False;False;False
5;7;0.0;3;True;20.2;78.0;13.0;483;False;False;False;True
4;2;0.0;6;False;8.92;29.0;24.0;36;True;False;False;False
10;12;0.0;6;False;12.68;35.0;0.0;573;True;False;False;False
9;12;0.0;5;True;24.9;54.0;17.0;380;False;True;False;False
4;5;0.0;2;True;7.04;66.0;6.0;27;True;False;False;False
11;3;0.0;6;False;6.1;81.0;0.0;20;True;False;False;False
6;3;0.0;4;True;15.5;77.0;7.0;5;True;False;False;False
1;6;0.0;3;True;-7.06;41.0;11.0;59;True;False;False;False
8;18;0.0;6;False;32.42;41.0;22.0;490;True;False;False;False
11;16;0.0;0;False;17.38;42.0;15.0;653;True;False;False;False
8;19;0.0;0;False;22.08;73.0;9.0;341;False;True;False;False
8;14;0.0;6;False;33.36;40.0;26.0;472;True;False;False;False
9;20;0.0;1;True;21.14;73.0;9.0;340;False;True;False;False
7;15;1.0;3;False;35.24;35.0;20.0;454;True;False;False;False
12;0;0.0;1;True;9.86;87.0;0.0;28;False;True;False;False
11;2;0.0;2;True;8.92;87.0;30.0;11;False;False;False;True
4;2;0.0;3;True;8.92;62.0;0.0;7;True;False;False;False
12;23;0.0;5;True;4.22;44.0;19.0;40;True;False;False;False
6;16;0.0;5;True;27.72;29.0;20.0;523;True;False;False;False
2;4;0.0;5;True;5.16;93.0;13.0;1;False;True;False;False
12;18;0.0;2;True;7.04;53.0;15.0;546;True;False;False;False
8;16;0.0;1;True;29.6;36.0;6.0;464;True;False;False;False
10;12;0.0;2;True;20.2;88.0;13.0;104;False;True;False;False
11;4;0.0;3;True;2.34;69.0;13.0;6;True;False;False;False
5;23;0.0;4;True;14.56;48.0;7.0;135;True;False;False;False
3;22;0.0;3;True;16.44;83.0;11.0;197;True;False;False;False
1;7;0.0;3;True;3.28;75.0;15.0;257;True;False;False;False
12;19;0.0;5;True;3.28;65.0;13.0;128;False;True;False;False
9;9;0.0;2;True;17.38;56.0;17.0;409;True;False;False;False
7;22;0.0;5;True;29.6;55.0;13.0;288;True;False;False;False
4;14;0.0;6;False;24.9;45.0;19.0;609;True;False;False;False
10;17;0.0;4;True;20.2;69.0;11.0;886;True;False;False;False
10;6;0.0;6;False;6.1;61.0;13.0;28;True;False;False;False
3;21;0.0;4;True;17.38;68.0;19.0;243;True;False;False;False
12;1;0.0;6;False;8.92;93.0;9.0;100;False;True;False;False
3;18;0.0;1;True;12.68;26.0;30.0;684;True;False;False;False
5;2;0.0;2;True;16.44;63.0;20.0;16;False;True;False;False
10;22;0.0;5;True;20.2;73.0;19.0;264;True;False;False;False
5;21;0.0;2;True;22.08;73.0;19.0;109;False;False;False;True
8;3;0.0;0;False;21.14;73.0;6.0;48;True;False;False;False
3;2;0.0;2;True;1.4;44.0;15.0;4;True;False;False;False
9;16;0.0;2;True;20.2;88.0;20.0;141;False;False;False;True
5;0;0.0;6;False;16.44;42.0;11.0;136;True;False;False;False
4;0;0.0;2;True;12.68;47.0;19.0;26;False;True;False;False
7;18;0.0;0;False;25.84;79.0;24.0;312;False;False;False;True
1;18;0.0;4;True;11.74;71.0;0.0;406;False;True;False;False
1;21;0.0;2;True;8.92;71.0;0.0;172;True;False;False;False
5;12;0.0;3;True;24.9;54.0;0.0;253;True;False;False;False
5;11;0.0;4;True;17.38;77.0;0.0;201;True;False;False;False
4;5;0.0;5;True;11.74;94.0;0.0;25;True;False;False;False
9;9;0.0;1;True;16.44;52.0;13.0;328;True;False;False;False
2;4;0.0;2;True;4.22;65.0;7.0;2;False;True;False;False
10;22;0.0;4;True;17.38;83.0;6.0;207;False;True;False;False
3;11;0.0;3;True;15.5;42.0;26.0;222;True;False;False;False
4;6;0.0;3;True;5.16;56.0;7.0;106;True;False;False;False
11;7;0.0;6;False;3.28;70.0;13.0;78;True;False;False;False
7;13;0.0;6;False;37.12;31.0;17.0;360;False;True;False;False
7;21;0.0;1;True;27.72;66.0;9.0;328;True;False;False;False
7;22;0.0;1;True;27.72;62.0;6.0;284;True;False;False;False
12;13;0.0;6;False;7.04;36.0;30.0;158;True;False;False;False
10;21;0.0;6;False;13.62;47.0;15.0;296;True;False;False;False
8;1;0.0;6;False;25.84;84.0;13.0;122;True;False;False;False
1;10;0.0;0;False;7.98;49.0;11.0;208;True;False;False;False
10;21;0.0;4;True;11.74;62.0;9.0;260;True;False;False;False
4;23;0.0;3;True;11.74;77.0;0.0;70;False;True;False;False
8;1;0.0;6;False;23.02;74.0;15.0;116;True;False;False;False
8;22;0.0;3;True;22.08;73.0;0.0;281;True;False;False;False
12;8;0.0;4;True;2.34;51.0;20.0;659;True;False;False;False
6;19;0.0;0;False;22.08;53.0;11.0;390;True;False;False;False
8;12;0.0;1;True;28.66;55.0;6.0;285;False;True;False;False
8;22;0.0;4;True;24.9;70.0;0.0;291;True;False;False;False
9;10;0.0;0;False;25.84;79.0;0.0;388;False;True;False;False
4;8;0.0;2;True;7.98;61.0;17.0;611;True;False;False;False
2;14;0.0;3;True;21.14;33.0;15.0;192;True;False;False;False
8;17;0.0;0;False;29.6;33.0;0.0;505;True;False;False;False
8;20;0.0;1;True;26.78;62.0;15.0;432;True;False;False;False
4;21;0.0;2;True;12.68;30.0;30.0;206;True;False;False;False
1;2;0.0;2;True;7.04;93.0;15.0;8;False;True;False;False
4;17;0.0;2;True;18.32;21.0;35.0;744;True;False;False;False
7;18;0.0;0;False;29.6;41.0;20.0;419;True;False;False;False
8;8;0.0;5;True;25.84;70.0;9.0;668;True;False;False;False
3;1;0.0;5;True;7.98;49.0;15.0;20;True;False;False;False
1;23;0.0;4;True;4.22;48.0;22.0;56;True;False;False;False
6;2;0.0;1;True;24.9;70.0;15.0;14;True;False;False;False
7;23;0.0;1;True;24.9;74.0;13.0;150;True;False;False;False
4;15;0.0;0;False;15.5;55.0;17.0;573;True;False;False;False
11;5;1.0;1;False;9.86;87.0;0.0;24;True;False;False;False
12;1;0.0;2;True;11.74;71.0;30.0;8;True;False;False;False
8;12;0.0;1;True;23.02;61.0;7.0;282;False;True;False;False
7;7;0.0;5;True;28.66;46.0;9.0;353;True;False;False;False
8;15;0.0;0;False;34.3;37.0;35.0;450;True;False;False;False
9;5;0.0;2;True;23.02;89.0;0.0;38;False;True;False;False
2;6;0.0;6;False;2.34;93.0;9.0;9;False;False;False;True
2;11;0.0;0;False;4.22;70.0;13.0;182;False;True;False;False
1;16;0.0;5;True;12.68;51.0;37.0;267;True;False;False;False
7;15;0.0;4;True;35.24;33.0;24.0;254;True;False;False;False
9;8;0.0;3;True;16.44;59.0;15.0;797;True;False;False;False
5;14;1.0;1;False;29.6;63.0;19.0;465;True;False;False;False
8;1;0.0;4;True;22.08;65.0;0.0;23;True;False;False;False
6;0;0.0;2;True;21.14;33.0;22.0;37;True;False;False;False
7;13;0.0;6;False;27.72;62.0;6.0;591;False;True;False;False
5;12;0.0;2;True;21.14;78.0;7.0;254;False;True;False;False
6;18;0.0;0;False;22.08;53.0;13.0;513;True;False;False;False
6;2;0.0;3;True;15.5;68.0;0.0;11;True;False;False;False
3;15;0.0;3;True;21.14;41.0;20.0;199;False;True;False;False
4;10;0.0;2;True;13.62;47.0;11.0;181;True;False;False;False
6;9;0.0;6;False;22.08;57.0;11.0;340;True;False;False;False
7;15;0.0;2;True;35.24;31.0;11.0;244;True;False;False;False
5;1;0.0;0;False;17.38;83.0;15.0;121;False;True;False;False
5;18;0.0;5;True;22.08;23.0;19.0;596;True;False;False;False
2;15;0.0;1;True;11.74;32.0;19.0;171;True;False;False;False
3;4;0.0;5;True;7.98;53.0;6.0;2;True;False;False;False
1;15;0.0;2;True;10.8;71.0;11.0;208;False;True;False;False
4;21;0.0;6;False;15.5;82.0;26.0;102;False;False;False;True
12;10;0.0;1;True;9.86;87.0;6.0;135;False;True;False;False
1;18;0.0;5;True;4.22;38.0;20.0;301;True;False;False;False
5;14;0.0;4;True;22.08;65.0;13.0;204;True;False;False;False
4;1;0.0;3;True;7.98;39.0;19.0;12;True;False;False;False
9;5;0.0;4;True;24.9;84.0;13.0;38;False;True;False;False
3;18;0.0;5;True;14.56;82.0;6.0;408;False;False;False;True
8;21;0.0;1;True;20.2;83.0;0.0;245;True;False;False;False
1;6;0.0;2;True;7.04;93.0;13.0;89;False;True;False;False
10;19;0.0;3;True;18.32;46.0;39.0;566;False;True;False;False
11;22;0.0;3;True;5.16;45.0;11.0;154;True;False;False;False
10;20;0.0;4;True;11.74;62.0;11.0;415;True;False;False;False
1;23;0.0;0;False;-0.48;93.0;7.0;37;False;True;False;False
2;1;0.0;4;True;12.68;58.0;19.0;15;False;True;False;False
4;18;0.0;5;True;21.14;50.0;19.0;668;True;False;False;False
12;21;0.0;5;True;4.22;41.0;28.0;70;True;False;False;False
2;19;0.0;4;True;7.04;33.0;7.0;295;True;False;False;False
6;12;0.0;6;False;29.6;29.0;17.0;531;True;False;False;False
8;17;0.0;5;True;33.36;32.0;11.0;617;True;False;False;False
9;11;0.0;0;False;26.78;70.0;0.0;489;False;True;False;False
5;14;0.0;4;True;27.72;31.0;13.0;254;True;False;False;False
2;22;0.0;1;True;4.22;56.0;7.0;102;True;False;False;False
3;17;0.0;3;True;20.2;60.0;15.0;604;True;False;False;False
5;7;0.0;1;True;16.44;94.0;13.0;75;False;False;False;True
1;6;0.0;4;True;5.16;81.0;0.0;88;False;True;False;False
3;18;0.0;3;True;20.2;69.0;0.0;779;True;False;False;False
3;18;0.0;6;False;15.5;25.0;17.0;303;True;False;False;False
8;22;0.0;0;False;25.84;79.0;6.0;157;True;False;False;False
10;20;0.0;4;True;18.32;68.0;17.0;387;False;True;False;False
12;3;0.0;5;True;13.62;94.0;26.0;3;False;False;False;True
8;15;0.0;2;True;30.54;34.0;20.0;317;True;False;False;False
12;4;0.0;5;True;3.28;60.0;7.0;4;False;True;False;False
3;6;0.0;3;True;5.16;61.0;26.0;108;True;False;False;False
7;21;0.0;2;True;30.54;52.0;9.0;333;True;False;False;False
2;23;0.0;5;True;9.86;37.0;46.0;86;True;False;False;False
4;2;0.0;0;False;17.38;56.0;7.0;74;False;True;False;False
7;19;0.0;2;True;27.72;62.0;11.0;632;True;False;False;False
10;22;0.0;2;True;6.1;81.0;9.0;66;True;False;False;False
7;11;0.0;2;True;31.48;53.0;22.0;201;False;True;False;False
1;4;0.0;5;True;2.34;60.0;7.0;3;True;False;False;False
2;22;0.0;3;True;7.98;49.0;7.0;107;True;False;False;False
5;6;0.0;4;True;20.2;73.0;15.0;178;True;False;False;False
2;18;0.0;0;False;6.1;52.0;17.0;181;True;False;False;False
7;17;0.0;4;True;32.42;41.0;0.0;771;True;False;False;False
10;21;0.0;0;False;9.86;87.0;7.0;113;True;False;False;False
5;22;0.0;3;True;22.08;73.0;11.0;286;True;False;False;False
6;21;0.0;1;True;23.96;30.0;22.0;331;True;False;False;False
5;12;0.0;2;True;21.14;65.0;22.0;263;False;True;False;False
5;4;0.0;6;False;18.32;88.0;7.0;9;True;False;False;False
