month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
5;8;0.0;2;True;1;17.38;73.0;20.0;641
6;8;0.0;6;False;0;23.96;69.0;15.0;167
7;12;0.0;5;True;0;31.48;49.0;24.0;299
1;19;0.0;3;True;0;2.34;37.0;26.0;256
10;0;0.0;2;True;1;9.86;82.0;15.0;31
6;20;0.0;5;True;0;23.96;44.0;13.0;385
6;3;0.0;3;True;0;19.26;46.0;6.0;8
1;7;0.0;2;True;0;-1.42;59.0;17.0;170
9;12;0.0;0;False;0;23.02;47.0;0.0;757
3;14;0.0;0;False;0;13.62;31.0;19.0;501
6;21;0.0;2;True;0;27.72;62.0;11.0;276
4;5;0.0;4;True;0;10.8;82.0;0.0;30
5;19;0.0;6;False;1;22.08;36.0;11.0;439
11;6;0.0;1;True;0;2.34;69.0;0.0;124
10;10;0.0;3;True;0;23.02;78.0;11.0;175
11;13;1.0;4;False;0;13.62;31.0;0.0;269
10;2;0.0;0;False;1;15.5;68.0;20.0;116
8;21;0.0;4;True;1;24.9;58.0;11.0;336
6;10;0.0;4;True;0;26.78;48.0;13.0;184
6;21;0.0;4;True;0;21.14;41.0;22.0;313
12;7;0.0;4;True;0;3.28;60.0;15.0;385
5;6;0.0;6;False;0;11.74;67.0;6.0;33
10;16;1.0;1;False;3;11.74;58.0;13.0;377
11;22;0.0;1;True;0;5.16;56.0;13.0;115
1;15;0.0;2;True;0;11.74;38.0;20.0;136
6;21;0.0;0;False;0;27.72;55.0;15.0;253
2;1;0.0;0;False;1;3.28;93.0;7.0;51
1;19;0.0;1;True;0;6.1;45.0;7.0;306
11;14;0.0;5;True;1;10.8;40.0;33.0;262
9;4;0.0;3;True;0;18.32;73.0;17.0;14
7;3;0.0;0;False;1;20.2;88.0;7.0;43
6;14;0.0;3;True;0;22.08;38.0;0.0;302
7;16;0.0;6;False;3;20.2;88.0;13.0;326
10;13;0.0;2;True;1;20.2;88.0;9.0;154
8;23;0.0;2;True;0;23.96;57.0;0.0;109
6;2;0.0;5;True;0;18.32;56.0;0.0;19
5;20;0.0;6;False;0;21.14;46.0;11.0;287
7;2;0.0;6;False;0;25.84;70.0;0.0;90
5;2;0.0;2;True;1;19.26;83.0;7.0;11
4;20;0.0;2;True;0;18.32;24.0;9.0;379
4;2;0.0;5;True;0;8.92;50.0;26.0;11
4;6;1.0;1;False;0;16.44;83.0;11.0;133
7;9;0.0;4;True;1;25.84;70.0;9.0;344
8;12;0.0;3;True;0;29.6;49.0;7.0;284
4;23;0.0;6;False;1;9.86;76.0;6.0;42
1;16;0.0;0;False;1;-0.48;80.0;13.0;155
2;0;0.0;5;True;1;12.68;58.0;6.0;46
7;4;0.0;2;True;0;23.96;79.0;9.0;4
3;22;0.0;6;False;0;17.38;68.0;0.0;211
9;18;0.0;2;True;0;27.72;75.0;15.0;839
12;1;0.0;4;True;0;7.04;66.0;0.0;20
8;4;0.0;2;True;0;23.02;83.0;9.0;8
11;8;0.0;5;True;0;3.28;87.0;6.0;94
4;19;0.0;3;True;1;11.74;77.0;9.0;368
2;4;0.0;2;True;0;2.34;64.0;0.0;2
7;12;0.0;4;True;0;31.48;56.0;17.0;279
1;3;0.0;3;True;0;-7.06;34.0;19.0;1
8;8;0.0;1;True;1;21.14;73.0;7.0;655
12;23;0.0;5;True;1;3.28;65.0;6.0;59
5;8;0.0;0;False;0;18.32;64.0;11.0;156
11;12;0.0;6;False;0;14.56;48.0;0.0;606
1;10;0.0;2;True;3;6.1;87.0;17.0;62
1;5;0.0;5;True;1;11.74;94.0;22.0;24
8;17;0.0;6;False;0;33.36;37.0;20.0;492
5;21;0.0;1;True;1;19.26;83.0;6.0;152
12;0;0.0;0;False;0;2.34;47.0;19.0;27
9;14;0.0;0;False;0;20.2;38.0;13.0;666
11;11;0.0;0;False;0;13.62;59.0;9.0;504
2;22;0.0;0;False;0;6.1;42.0;15.0;71
8;23;0.0;2;True;0;25.84;79.0;0.0;138
11;22;0.0;1;True;0;7.98;66.0;7.0;113
3;8;0.0;1;True;0;13.62;88.0;7.0;579
11;7;0.0;3;True;0;4.22;87.0;6.0;273
2;12;0.0;2;True;0;10.8;40.0;22.0;172
1;19;0.0;0;False;0;7.04;29.0;17.0;159
7;14;0.0;0;False;0;37.12;36.0;11.0;312
2;7;0.0;2;True;0;2.34;64.0;0.0;279
1;22;0.0;6;False;0;7.98;34.0;13.0;103
7;6;0.0;1;True;3;22.08;89.0;17.0;92
6;21;0.0;4;True;0;27.72;55.0;13.0;398
8;12;0.0;2;True;1;29.6;55.0;9.0;283
5;14;0.0;2;True;1;26.78;48.0;17.0;204
5;9;0.0;2;True;1;20.2;83.0;7.0;333
3;5;0.0;4;True;0;11.74;77.0;15.0;29
4;17;0.0;2;True;0;16.44;22.0;26.0;691
1;14;0.0;6;False;0;15.5;42.0;19.0;512
2;22;0.0;5;True;1;7.04;66.0;0.0;113
5;4;0.0;3;True;1;21.14;88.0;9.0;6
1;17;0.0;6;False;1;1.4;80.0;26.0;106
1;15;0.0;4;True;0;8.92;34.0;19.0;119
1;8;0.0;2;True;0;-0.48;55.0;19.0;354
12;6;1.0;2;False;1;2.34;93.0;9.0;7
8;12;0.0;0;False;3;22.08;73.0;0.0;298
10;13;0.0;1;True;1;20.2;43.0;11.0;305
4;5;0.0;5;True;0;11.74;44.0;24.0;19
7;8;0.0;6;False;0;21.14;78.0;19.0;151
8;13;0.0;5;True;1;32.42;47.0;19.0;345
5;13;0.0;6;False;0;26.78;55.0;9.0;524
4;22;1.0;1;False;0;23.96;51.0;17.0;214
5;13;0.0;3;True;1;23.02;74.0;11.0;270
10;10;0.0;1;True;1;20.2;73.0;26.0;168
3;3;0.0;2;True;1;17.38;88.0;0.0;3
4;0;0.0;0;False;0;12.68;24.0;15.0;85
8;9;0.0;6;False;0;23.96;79.0;13.0;271
2;9;0.0;6;False;0;2.34;80.0;7.0;138
4;19;0.0;5;True;0;15.5;27.0;26.0;441
4;12;0.0;3;True;1;8.92;46.0;26.0;182
3;22;0.0;4;True;0;16.44;68.0;9.0;169
8;5;0.0;4;True;0;20.2;78.0;11.0;37
12;7;0.0;3;True;3;1.4;86.0;22.0;26
9;23;0.0;5;True;0;23.02;89.0;17.0;248
2;5;0.0;3;True;0;10.8;50.0;11.0;18
5;20;0.0;0;False;0;26.78;55.0;11.0;392
12;16;0.0;6;False;0;11.74;82.0;11.0;507
10;9;0.0;3;True;0;17.38;60.0;19.0;366
6;0;0.0;0;False;0;23.02;69.0;7.0;158
5;7;0.0;3;True;3;20.2;78.0;13.0;483
4;2;0.0;6;False;0;8.92;29.0;24.0;36
10;12;0.0;6;False;0;12.68;35.0;0.0;573
9;12;0.0;5;True;1;24.9;54.0;17.0;380
4;5;0.0;2;True;0;7.04;66.0;6.0;27
11;3;0.0;6;False;0;6.1;81.0;0.0;20
6;3;0.0;4;True;0;15.5;77.0;7.0;5
1;6;0.0;3;True;0;-7.06;41.0;11.0;59
8;18;0.0;6;False;0;32.42;41.0;22.0;490
11;16;0.0;0;False;0;17.38;42.0;15.0;653
8;19;0.0;0;False;1;22.08;73.0;9.0;341
8;14;0.0;6;False;0;33.36;40.0;26.0;472
9;20;0.0;1;True;1;21.14;73.0;9.0;340
7;15;1.0;3;False;0;35.24;35.0;20.0;454
12;0;0.0;1;True;1;9.86;87.0;0.0;28
11;2;0.0;2;True;3;8.92;87.0;30.0;11
4;2;0.0;3;True;0;8.92;62.0;0.0;7
12;23;0.0;5;True;0;4.22;44.0;19.0;40
6;16;0.0;5;True;0;27.72;29.0;20.0;523
2;4;0.0;5;True;1;5.16;93.0;13.0;1
12;18;0.0;2;True;0;7.04;53.0;15.0;546
8;16;0.0;1;True;0;29.6;36.0;6.0;464
10;12;0.0;2;True;1;20.2;88.0;13.0;104
11;4;0.0;3;True;0;2.34;69.0;13.0;6
5;23;0.0;4;True;0;14.56;48.0;7.0;135
3;22;0.0;3;True;0;16.44;83.0;11.0;197
1;7;0.0;3;True;0;3.28;75.0;15.0;257
12;19;0.0;5;True;1;3.28;65.0;13.0;128
9;9;0.0;2;True;0;17.38;56.0;17.0;409
7;22;0.0;5;True;0;29.6;55.0;13.0;288
4;14;0.0;6;False;0;24.9;45.0;19.0;609
10;17;0.0;4;True;0;20.2;69.0;11.0;886
10;6;0.0;6;False;0;6.1;61.0;13.0;28
3;21;0.0;4;True;0;17.38;68.0;19.0;243
12;1;0.0;6;False;1;8.92;93.0;9.0;100
3;18;0.0;1;True;0;12.68;26.0;30.0;684
5;2;0.0;2;True;1;16.44;63.0;20.0;16
10;22;0.0;5;True;0;20.2;73.0;19.0;264
5;21;0.0;2;True;3;22.08;73.0;19.0;109
8;3;0.0;0;False;0;21.14;73.0;6.0;48
3;2;0.0;2;True;0;1.4;44.0;15.0;4
9;16;0.0;2;True;3;20.2;88.0;20.0;141
5;0;0.0;6;False;0;16.44;42.0;11.0;136
4;0;0.0;2;True;1;12.68;47.0;19.0;26
7;18;0.0;0;False;3;25.84;79.0;24.0;312
1;18;0.0;4;True;1;11.74;71.0;0.0;406
1;21;0.0;2;True;0;8.92;71.0;0.0;172
5;12;0.0;3;True;0;24.9;54.0;0.0;253
5;11;0.0;4;True;0;17.38;77.0;0.0;201
4;5;0.0;5;True;0;11.74;94.0;0.0;25
9;9;0.0;1;True;0;16.44;52.0;13.0;328
2;4;0.0;2;True;1;4.22;65.0;7.0;2
10;22;0.0;4;True;1;17.38;83.0;6.0;207
3;11;0.0;3;True;0;15.5;42.0;26.0;222
4;6;0.0;3;True;0;5.16;56.0;7.0;106
11;7;0.0;6;False;0;3.28;70.0;13.0;78
7;13;0.0;6;False;1;37.12;31.0;17.0;360
7;21;0.0;1;True;0;27.72;66.0;9.0;328
7;22;0.0;1;True;0;27.72;62.0;6.0;284
12;13;0.0;6;False;0;7.04;36.0;30.0;158
10;21;0.0;6;False;0;13.62;47.0;15.0;296
8;1;0.0;6;False;0;25.84;84.0;13.0;122
1;10;0.0;0;False;0;7.98;49.0;11.0;208
10;21;0.0;4;True;0;11.74;62.0;9.0;260
4;23;0.0;3;True;1;11.74;77.0;0.0;70
8;1;0.0;6;False;0;23.02;74.0;15.0;116
8;22;0.0;3;True;0;22.08;73.0;0.0;281
12;8;0.0;4;True;0;2.34;51.0;20.0;659
6;19;0.0;0;False;0;22.08;53.0;11.0;390
8;12;0.0;1;True;1;28.66;55.0;6.0;285
8;22;0.0;4;True;0;24.9;70.0;0.0;291
9;10;0.0;0;False;1;25.84;79.0;0.0;388
4;8;0.0;2;True;0;7.98;61.0;17.0;611
2;14;0.0;3;True;0;21.14;33.0;15.0;192
8;17;0.0;0;False;0;29.6;33.0;0.0;505
8;20;0.0;1;True;0;26.78;62.0;15.0;432
4;21;0.0;2;True;0;12.68;30.0;30.0;206
1;2;0.0;2;True;1;7.04;93.0;15.0;8
4;17;0.0;2;True;0;18.32;21.0;35.0;744
7;18;0.0;0;False;0;29.6;41.0;20.0;419
8;8;0.0;5;True;0;25.84;70.0;9.0;668
3;1;0.0;5;True;0;7.98;49.0;15.0;20
1;23;0.0;4;True;0;4.22;48.0;22.0;56
6;2;0.0;1;True;0;24.9;70.0;15.0;14
7;23;0.0;1;True;0;24.9;74.0;13.0;150
4;15;0.0;0;False;0;15.5;55.0;17.0;573
11;5;1.0;1;False;0;9.86;87.0;0.0;24
12;1;0.0;2;True;0;11.74;71.0;30.0;8
8;12;0.0;1;True;1;23.02;61.0;7.0;282
7;7;0.0;5;True;0;28.66;46.0;9.0;353
8;15;0.0;0;False;0;34.3;37.0;35.0;450
9;5;0.0;2;True;1;23.02;89.0;0.0;38
2;6;0.0;6;False;3;2.34;93.0;9.0;9
2;11;0.0;0;False;1;4.22;70.0;13.0;182
1;16;0.0;5;True;0;12.68;51.0;37.0;267
7;15;0.0;4;True;0;35.24;33.0;24.0;254
9;8;0.0;3;True;0;16.44;59.0;15.0;797
5;14;1.0;1;False;0;29.6;63.0;19.0;465
8;1;0.0;4;True;0;22.08;65.0;0.0;23
6;0;0.0;2;True;0;21.14;33.0;22.0;37
7;13;0.0;6;False;1;27.72;62.0;6.0;591
5;12;0.0;2;True;1;21.14;78.0;7.0;254
6;18;0.0;0;False;0;22.08;53.0;13.0;513
6;2;0.0;3;True;0;15.5;68.0;0.0;11
3;15;0.0;3;True;1;21.14;41.0;20.0;199
4;10;0.0;2;True;0;13.62;47.0;11.0;181
6;9;0.0;6;False;0;22.08;57.0;11.0;340
7;15;0.0;2;True;0;35.24;31.0;11.0;244
5;1;0.0;0;False;1;17.38;83.0;15.0;121
5;18;0.0;5;True;0;22.08;23.0;19.0;596
2;15;0.0;1;True;0;11.74;32.0;19.0;171
3;4;0.0;5;True;0;7.98;53.0;6.0;2
1;15;0.0;2;True;1;10.8;71.0;11.0;208
4;21;0.0;6;False;3;15.5;82.0;26.0;102
12;10;0.0;1;True;1;9.86;87.0;6.0;135
1;18;0.0;5;True;0;4.22;38.0;20.0;301
5;14;0.0;4;True;0;22.08;65.0;13.0;204
4;1;0.0;3;True;0;7.98;39.0;19.0;12
9;5;0.0;4;True;1;24.9;84.0;13.0;38
3;18;0.0;5;True;3;14.56;82.0;6.0;408
8;21;0.0;1;True;0;20.2;83.0;0.0;245
1;6;0.0;2;True;1;7.04;93.0;13.0;89
10;19;0.0;3;True;1;18.32;46.0;39.0;566
11;22;0.0;3;True;0;5.16;45.0;11.0;154
10;20;0.0;4;True;0;11.74;62.0;11.0;415
1;23;0.0;0;False;1;-0.48;93.0;7.0;37
2;1;0.0;4;True;1;12.68;58.0;19.0;15
4;18;0.0;5;True;0;21.14;50.0;19.0;668
12;21;0.0;5;True;0;4.22;41.0;28.0;70
2;19;0.0;4;True;0;7.04;33.0;7.0;295
6;12;0.0;6;False;0;29.6;29.0;17.0;531
8;17;0.0;5;True;0;33.36;32.0;11.0;617
9;11;0.0;0;False;1;26.78;70.0;0.0;489
5;14;0.0;4;True;0;27.72;31.0;13.0;254
2;22;0.0;1;True;0;4.22;56.0;7.0;102
3;17;0.0;3;True;0;20.2;60.0;15.0;604
5;7;0.0;1;True;3;16.44;94.0;13.0;75
1;6;0.0;4;True;1;5.16;81.0;0.0;88
3;18;0.0;3;True;0;20.2;69.0;0.0;779
3;18;0.0;6;False;0;15.5;25.0;17.0;303
8;22;0.0;0;False;0;25.84;79.0;6.0;157
10;20;0.0;4;True;1;18.32;68.0;17.0;387
12;3;0.0;5;True;3;13.62;94.0;26.0;3
8;15;0.0;2;True;0;30.54;34.0;20.0;317
12;4;0.0;5;True;1;3.28;60.0;7.0;4
3;6;0.0;3;True;0;5.16;61.0;26.0;108
7;21;0.0;2;True;0;30.54;52.0;9.0;333
2;23;0.0;5;True;0;9.86;37.0;46.0;86
4;2;0.0;0;False;1;17.38;56.0;7.0;74
7;19;0.0;2;True;0;27.72;62.0;11.0;632
10;22;0.0;2;True;0;6.1;81.0;9.0;66
7;11;0.0;2;True;1;31.48;53.0;22.0;201
1;4;0.0;5;True;0;2.34;60.0;7.0;3
2;22;0.0;3;True;0;7.98;49.0;7.0;107
5;6;0.0;4;True;0;20.2;73.0;15.0;178
2;18;0.0;0;False;0;6.1;52.0;17.0;181
7;17;0.0;4;True;0;32.42;41.0;0.0;771
10;21;0.0;0;False;0;9.86;87.0;7.0;113
5;22;0.0;3;True;0;22.08;73.0;11.0;286
6;21;0.0;1;True;0;23.96;30.0;22.0;331
5;12;0.0;2;True;1;21.14;65.0;22.0;263
5;4;0.0;6;False;0;18.32;88.0;7.0;9
8;12;0.0;0;False;0;32.42;47.0;35.0;491
1;21;1.0;1;False;0;5.16;52.0;22.0;49
10;21;0.0;5;True;0;10.8;54.0;13.0;190
3;2;0.0;3;True;0;15.5;88.0;9.0;10
9;22;0.0;1;True;3;21.14;83.0;17.0;129
5;9;0.0;4;True;1;14.56;88.0;7.0;304
12;6;0.0;0;False;1;3.28;93.0;9.0;16
4;18;0.0;1;True;0;15.5;27.0;17.0;618
10;0;0.0;5;True;1;18.32;83.0;7.0;56
12;10;0.0;0;False;1;6.1;87.0;0.0;293
7;22;0.0;0;False;0;24.9;74.0;13.0;191
7;4;0.0;5;True;0;24.9;79.0;0.0;8
1;20;0.0;2;True;0;7.04;76.0;0.0;229
6;16;0.0;6;False;0;31.48;26.0;20.0;513
4;14;0.0;5;True;0;13.62;33.0;22.0;300
4;22;0.0;5;True;0;12.68;62.0;7.0;215
7;4;0.0;0;False;0;24.9;79.0;13.0;4
9;8;0.0;5;True;0;17.38;73.0;9.0;757
8;2;0.0;4;True;0;24.9;84.0;6.0;14
3;22;0.0;6;False;1;9.86;71.0;17.0;156
10;2;0.0;4;True;0;22.08;89.0;0.0;13
10;14;0.0;6;False;1;20.2;56.0;28.0;576
8;6;0.0;0;False;0;25.84;79.0;17.0;19
7;2;0.0;2;True;0;23.02;83.0;11.0;16
9;4;0.0;0;False;0;15.5;72.0;0.0;8
12;21;0.0;6;False;0;2.34;51.0;19.0;53
5;15;0.0;5;True;0;23.02;36.0;13.0;391
8;6;0.0;1;True;0;21.14;88.0;0.0;145
6;6;0.0;2;True;1;20.2;88.0;9.0;136
7;20;0.0;3;True;0;26.78;40.0;11.0;567
8;20;0.0;5;True;0;29.6;49.0;9.0;356
3;20;0.0;2;True;0;20.2;49.0;11.0;351
7;19;0.0;4;True;1;33.36;39.0;17.0;503
7;4;0.0;2;True;0;25.84;62.0;0.0;7
5;17;0.0;3;True;0;25.84;51.0;13.0;873
4;3;0.0;3;True;0;12.68;58.0;6.0;3
3;13;0.0;2;True;0;20.2;78.0;13.0;284
6;9;0.0;1;True;1;17.38;83.0;15.0;250
11;16;0.0;0;False;0;10.8;40.0;22.0;435
5;8;0.0;0;False;1;15.5;88.0;9.0;114
8;11;0.0;1;True;0;27.72;66.0;9.0;260
7;13;0.0;4;True;0;32.42;53.0;20.0;242
12;21;0.0;0;False;1;8.92;100.0;7.0;96
2;19;0.0;4;True;1;7.04;87.0;11.0;258
12;9;1.0;2;False;1;3.28;87.0;0.0;28
1;18;0.0;2;True;0;13.62;63.0;30.0;463
1;17;0.0;3;True;3;7.98;87.0;15.0;134
10;8;0.0;3;True;0;7.04;81.0;9.0;621
2;4;0.0;4;True;3;6.1;70.0;6.0;3
3;6;0.0;1;True;0;7.98;57.0;7.0;88
7;7;0.0;6;False;0;28.66;66.0;7.0;71
8;23;0.0;3;True;0;25.84;70.0;9.0;136
6;5;0.0;1;True;0;22.08;78.0;9.0;37
3;8;0.0;0;False;1;11.74;88.0;7.0;96
10;14;0.0;6;False;0;14.56;33.0;13.0;597
12;1;0.0;0;False;1;4.22;56.0;28.0;28
10;21;0.0;2;True;0;18.32;68.0;0.0;295
10;3;0.0;6;False;0;17.38;77.0;15.0;56
1;11;0.0;4;True;0;6.1;49.0;0.0;84
12;3;0.0;2;True;3;8.92;76.0;19.0;3
3;13;0.0;2;True;0;8.92;27.0;0.0;211
3;22;0.0;6;False;3;12.68;100.0;17.0;83
6;0;0.0;6;False;0;22.08;53.0;7.0;206
6;17;0.0;1;True;1;20.2;73.0;13.0;723
5;23;0.0;2;True;3;20.2;78.0;22.0;63
1;22;0.0;1;True;0;5.16;48.0;15.0;94
10;4;1.0;1;False;0;7.04;87.0;9.0;7
2;15;0.0;6;False;0;11.74;41.0;17.0;499
1;19;0.0;0;False;3;-0.48;86.0;7.0;89
12;17;0.0;4;True;0;6.1;45.0;7.0;617
2;3;0.0;6;False;0;3.28;75.0;0.0;18
2;21;0.0;4;True;1;7.98;81.0;7.0;145
9;17;0.0;3;True;0;26.78;48.0;20.0;953
10;21;0.0;1;True;0;14.56;67.0;6.0;174
7;2;0.0;6;False;3;20.2;88.0;19.0;60
1;8;0.0;3;True;0;6.1;52.0;28.0;489
6;3;0.0;6;False;1;22.08;83.0;6.0;42
9;11;1.0;1;False;1;26.78;70.0;19.0;459
10;2;0.0;5;True;1;16.44;88.0;7.0;19
10;13;0.0;4;True;1;18.32;78.0;0.0;313
4;14;0.0;4;True;0;19.26;43.0;0.0;237
6;11;0.0;0;False;0;27.72;45.0;6.0;499
7;10;0.0;0;False;0;27.72;66.0;9.0;382
9;18;0.0;5;True;0;23.02;61.0;17.0;805
1;3;0.0;4;True;1;5.16;75.0;6.0;6
8;4;0.0;1;True;0;21.14;83.0;0.0;12
8;6;0.0;5;True;1;22.08;89.0;11.0;108
7;2;0.0;6;False;0;27.72;72.0;11.0;58
10;7;0.0;1;True;1;19.26;68.0;22.0;476
12;14;0.0;6;False;0;10.8;50.0;11.0;426
11;14;0.0;0;False;1;6.1;42.0;17.0;203
12;22;0.0;5;True;1;3.28;70.0;6.0;62
7;5;0.0;0;False;0;21.14;78.0;13.0;17
9;3;0.0;2;True;1;21.14;94.0;19.0;6
12;17;1.0;2;False;1;7.04;57.0;17.0;50
3;16;0.0;0;False;0;15.5;31.0;24.0;509
11;3;0.0;0;False;0;5.16;61.0;7.0;11
11;20;0.0;6;False;0;3.28;44.0;19.0;58
6;1;0.0;6;False;1;18.32;83.0;7.0;76
3;10;0.0;6;False;1;16.44;88.0;13.0;345
12;9;0.0;4;True;1;6.1;70.0;0.0;317
1;12;0.0;3;True;3;6.1;81.0;0.0;55
3;6;0.0;5;True;1;10.8;87.0;11.0;99
12;20;0.0;3;True;0;8.92;57.0;15.0;241
3;5;0.0;3;True;0;5.16;56.0;20.0;18
1;14;0.0;4;True;1;10.8;71.0;7.0;128
7;1;0.0;0;False;1;20.2;88.0;11.0;130
9;13;1.0;1;False;1;27.72;66.0;17.0;566
11;23;0.0;1;True;1;7.04;66.0;7.0;65
8;3;0.0;5;True;0;22.08;73.0;0.0;8
9;5;0.0;3;True;1;24.9;79.0;20.0;40
11;21;0.0;0;False;0;8.92;66.0;17.0;110
9;16;0.0;0;False;0;22.08;44.0;11.0;596
5;21;0.0;6;False;0;22.08;50.0;0.0;259
4;16;0.0;1;True;0;15.5;34.0;22.0;395
11;23;0.0;4;True;0;7.98;57.0;11.0;120
4;14;0.0;4;True;1;17.38;77.0;13.0;169
8;4;0.0;2;True;1;23.96;83.0;13.0;5
6;1;0.0;1;True;0;23.02;74.0;11.0;24
6;4;0.0;6;False;0;17.38;68.0;19.0;13
4;5;1.0;1;False;0;17.38;77.0;15.0;38
9;21;0.0;3;True;0;15.5;59.0;11.0;349
2;3;0.0;5;True;0;5.16;56.0;20.0;4
3;23;0.0;6;False;0;11.74;24.0;0.0;106
8;6;0.0;0;False;1;21.14;69.0;7.0;20
9;4;0.0;2;True;0;14.56;72.0;7.0;9
11;4;0.0;5;True;0;2.34;75.0;0.0;3
5;16;0.0;2;True;0;30.54;49.0;33.0;393
5;14;0.0;1;True;1;21.14;73.0;17.0;171
3;1;0.0;0;False;1;11.74;100.0;17.0;89
11;20;0.0;6;False;0;7.98;53.0;9.0;181
12;3;0.0;6;False;1;3.28;81.0;0.0;23
1;7;0.0;0;False;0;4.22;93.0;11.0;7
11;4;0.0;5;True;0;6.1;70.0;7.0;7
11;5;0.0;1;True;0;2.34;69.0;11.0;41
9;10;0.0;6;False;0;26.78;70.0;26.0;422
2;10;0.0;3;True;3;6.1;81.0;11.0;10
3;21;0.0;4;True;0;11.74;47.0;31.0;197
12;9;0.0;3;True;3;1.4;86.0;22.0;23
5;12;0.0;5;True;3;21.14;78.0;24.0;171
5;9;0.0;0;False;0;23.02;83.0;15.0;270
5;4;0.0;6;False;0;21.14;88.0;9.0;2
10;3;0.0;6;False;0;11.74;77.0;9.0;29
9;6;0.0;6;False;0;17.38;49.0;28.0;33
4;16;0.0;2;True;0;23.96;22.0;24.0;370
4;1;0.0;1;True;0;11.74;77.0;6.0;24
12;17;0.0;5;True;0;3.28;60.0;9.0;271
11;23;0.0;2;True;1;4.22;81.0;17.0;67
6;8;0.0;3;True;1;24.9;79.0;7.0;643
1;17;1.0;1;False;0;4.22;35.0;26.0;153
1;7;0.0;3;True;0;1.4;80.0;9.0;256
8;21;0.0;2;True;0;25.84;48.0;6.0;314
1;6;0.0;3;True;0;3.28;73.0;15.0;88
6;12;0.0;5;True;0;24.9;45.0;11.0;403
12;10;0.0;1;True;1;4.22;65.0;0.0;103
1;2;0.0;4;True;3;8.92;93.0;17.0;2
8;6;0.0;4;True;0;23.02;83.0;0.0;183
12;6;0.0;2;True;1;8.92;93.0;0.0;153
6;19;0.0;4;True;0;24.9;34.0;19.0;602
6;12;0.0;1;True;1;27.72;45.0;20.0;270
5;19;0.0;2;True;0;23.02;69.0;11.0;512
5;16;0.0;2;True;0;23.96;61.0;7.0;386
9;8;0.0;3;True;0;18.32;73.0;20.0;838
5;17;0.0;2;True;0;30.54;46.0;28.0;781
7;8;0.0;2;True;0;25.84;74.0;9.0;649
1;15;0.0;5;True;1;2.34;35.0;13.0;156
8;3;0.0;4;True;0;21.14;73.0;0.0;5
4;0;0.0;6;False;0;16.44;77.0;15.0;142
8;5;0.0;1;True;0;22.08;69.0;7.0;36
12;1;0.0;4;True;1;5.16;52.0;19.0;23
1;9;0.0;0;False;0;4.22;93.0;7.0;40
11;0;0.0;4;True;1;4.22;65.0;0.0;34
8;8;0.0;5;True;1;23.02;74.0;0.0;744
8;18;0.0;6;False;1;24.9;74.0;20.0;300
8;9;0.0;4;True;1;24.9;70.0;0.0;412
9;4;0.0;6;False;0;24.9;70.0;0.0;12
4;23;0.0;2;True;0;15.5;59.0;0.0;79
8;6;0.0;0;False;0;21.14;88.0;20.0;21
1;0;0.0;3;True;1;13.62;77.0;22.0;17
10;1;0.0;3;True;0;9.86;76.0;0.0;17
3;8;0.0;5;True;1;7.98;42.0;35.0;501
3;12;0.0;0;False;0;7.98;42.0;24.0;327
8;18;0.0;2;True;0;28.66;40.0;17.0;818
7;6;0.0;1;True;0;24.9;58.0;7.0;136
12;14;0.0;5;True;0;10.8;43.0;13.0;299
1;9;0.0;1;True;1;1.4;86.0;6.0;211
3;18;0.0;3;True;0;18.32;40.0;31.0;544
11;19;0.0;4;True;0;9.86;27.0;24.0;373
2;10;0.0;6;False;0;4.22;60.0;24.0;183
1;22;0.0;2;True;0;12.68;35.0;20.0;129
7;15;0.0;2;True;1;34.3;24.0;0.0;401
1;16;0.0;1;True;3;2.34;87.0;6.0;49
8;9;0.0;5;True;0;26.78;70.0;0.0;398
10;13;0.0;0;False;1;14.56;59.0;28.0;391
9;6;0.0;3;True;0;16.44;63.0;17.0;172
4;7;0.0;5;True;0;6.1;49.0;19.0;246
3;0;0.0;3;True;0;5.16;65.0;19.0;15
4;22;0.0;3;True;1;11.74;77.0;6.0;162
1;7;0.0;3;True;0;7.04;42.0;24.0;263
12;8;0.0;1;True;0;2.34;69.0;0.0;66
6;19;0.0;6;False;0;29.6;29.0;11.0;360
12;4;0.0;2;True;0;11.74;82.0;11.0;8
7;6;0.0;3;True;0;25.84;70.0;11.0;162
10;15;0.0;3;True;0;24.9;39.0;7.0;308
1;17;0.0;1;True;0;8.92;21.0;13.0;438
6;4;0.0;5;True;0;16.44;63.0;0.0;10
4;19;0.0;0;False;0;24.9;42.0;17.0;379
9;10;0.0;3;True;1;27.72;70.0;11.0;235
3;22;0.0;3;True;0;16.44;55.0;9.0;202
5;15;0.0;2;True;3;21.14;73.0;17.0;134
6;6;0.0;6;False;0;18.32;64.0;7.0;80
8;22;0.0;1;True;1;20.2;83.0;0.0;161
9;7;0.0;5;True;1;18.32;88.0;0.0;454
9;16;0.0;2;True;0;27.72;70.0;28.0;458
2;2;0.0;1;True;0;-1.42;46.0;13.0;4
11;21;0.0;2;True;0;6.1;49.0;24.0;187
6;22;0.0;5;True;0;23.96;41.0;7.0;291
12;17;0.0;6;False;0;10.8;50.0;15.0;309
10;6;0.0;1;True;1;18.32;73.0;20.0;147
7;9;0.0;5;True;1;25.84;51.0;0.0;414
